CHEMBL1814301	C=CCc1ccc(c(c1)c1ccc(c(CC=C)c1)OCCC)OCCC
CHEMBL1829024	C=CCc1ccc(c(c1)c1ccc(c(CC=C)c1)OCCC)OCCC

CHEMBL1814297	C=CCc1ccc(c(c1)c1ccc(c(CC=C)c1)OCC)O
CHEMBL1829017	C=CCc1ccc(c(c1)c1ccc(c(CC=C)c1)OCC)O

CHEMBL1814298	C=CCc1ccc(c(c1)c1ccc(c(CC=C)c1)OCC)OCC
CHEMBL1829023	C=CCc1ccc(c(c1)c1ccc(c(CC=C)c1)OCC)OCC

CHEMBL1814296	C=CCc1ccc(c(c1)c1ccc(c(CC=C)c1)O)OCC
CHEMBL1829020	C=CCc1ccc(c(c1)c1ccc(c(CC=C)c1)O)OCC

CHEMBL1814299	C=CCc1ccc(c(c1)c1ccc(c(CC=C)c1)O)OCCC
CHEMBL1829021	C=CCc1ccc(c(c1)c1ccc(c(CC=C)c1)O)OCCC

CHEMBL1801745	CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)C
CHEMBL1807061	CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)C

CHEMBL1818523	CCCCCCCCCCCCn1nc(CC(=O)O)nn1
CHEMBL1823943	CCCCCCCCCCCCn1nc(CC(=O)O)nn1

CHEMBL1811922	CCCCCCCCCCCC(=O)N[C@H]1CCSC1=O
CHEMBL1818524	CCCCCCCCCCCC(=O)N[C@H]1CCSC1=O

CHEMBL1814828	CCCCCCCCCC(=O)CC(=O)N[C@H]1CCSC1=O
CHEMBL1823931	CCCCCCCCCC(=O)CC(=O)N[C@H]1CCSC1=O

CHEMBL1088939	CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O
CHEMBL1091296	CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O

CHEMBL1818521	C(CCCCC(=O)CC(=O)N[C@H]1CCOC1=O)CCCCNC(=O)CCl
CHEMBL1823940	C(CCCCC(=O)CC(=O)N[C@H]1CCOC1=O)CCCCNC(=O)CCl

CHEMBL1802892	CC(C)C[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)NC(=O)[C@H](CCC(=O)N)N
CHEMBL1824971	CC(C)C[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)NC(=O)[C@H](CCC(=O)N)N

CHEMBL1802893	CC(C)C[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)C
CHEMBL1824973	CC(C)C[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)C

CHEMBL1669455	C(CCCC/N=c\1/c2ccccc2nc2CCCCCCn12)CCC/N=c\1/c2ccccc2nc2CCCCCCn12
CHEMBL213889	C(CCCC/N=c\1/c2ccccc2nc2CCCCCCn12)CCC/N=c\1/c2ccccc2nc2CCCCCCn12

CHEMBL1669450	C(CCCC/N=c\1/c2ccccc2nc2CCCn12)CCC/N=c\1/c2ccccc2nc2CCCn12
CHEMBL213609	C(CCCC/N=c\1/c2ccccc2nc2CCCn12)CCC/N=c\1/c2ccccc2nc2CCCn12

CHEMBL1812583	CC(C)[C@@H](CO)n1cc(c(=O)c2c1ccc(Cc1cccc(c1F)Cl)c2O)C(=O)O
CHEMBL1818956	CC(C)[C@@H](CO)n1cc(c(=O)c2c1ccc(Cc1cccc(c1F)Cl)c2O)C(=O)O

CHEMBL1555074	CC(C)CN1CC=CC(c2ccc(cc2)OC)N(Cc2cccc(c2)F)C(=O)C1
CHEMBL1710574	CC(C)CN1CC=CC(c2ccc(cc2)OC)N(Cc2cccc(c2)F)C(=O)C1

CHEMBL1808475	CC(C)Cn1c(CN)c(c2ccccc2)c2cc(ccc2c1=O)OCC(=O)N.Cl
CHEMBL1812908	CC(C)Cn1c(CN)c(c2ccccc2)c2cc(ccc2c1=O)OCC(=O)N.Cl

CHEMBL1800644	C(CCCn1c(=O)c2cccc3c(ccc(c23)c1=O)Br)CCn1c[n+](Cc2ccc(cc2F)F)cn1.[Br-]
CHEMBL1819168	C(CCCn1c(=O)c2cccc3c(ccc(c23)c1=O)Br)CCn1c[n+](Cc2ccc(cc2F)F)cn1.[Br-]

CHEMBL1800444	C(CCCn1c(=O)c2cccc3c(ccc(c23)c1=O)Br)CCn1cncn1
CHEMBL1819164	C(CCCn1c(=O)c2cccc3c(ccc(c23)c1=O)Br)CCn1cncn1

CHEMBL1201237	CC(C)(C)NC[C@@H](COc1cccc2c1CCCC2=O)O
CHEMBL293030	CC(C)(C)NC[C@@H](COc1cccc2c1CCCC2=O)O

CHEMBL15313	CCC(C)N(C)C(=O)c1cc2ccccc2c(c2ccccc2Cl)n1
CHEMBL481537	CCC(C)N(C)C(=O)c1cc2ccccc2c(c2ccccc2Cl)n1

CHEMBL1207459	CCCCOc1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)N[C@H]1C[C@H]([C@H](NC(=O)[C@H]2[C@H]([C@@H](C)CN2C(=O)[C@H]([C@H](CC(=O)N)O)NC(=O)[C@H]([C@H]([C@H](c2ccc(c(c2)OS(=O)(=O)O)O)O)O)NC(=O)[C@H]2C[C@H](CN2C(=O)[C@H]([C@@H](C)O)NC1=O)O)O)O)O
CHEMBL1207558	CCCCOc1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)N[C@H]1C[C@H]([C@H](NC(=O)[C@H]2[C@H]([C@@H](C)CN2C(=O)[C@H]([C@H](CC(=O)N)O)NC(=O)[C@H]([C@H]([C@H](c2ccc(c(c2)OS(=O)(=O)O)O)O)O)NC(=O)[C@H]2C[C@H](CN2C(=O)[C@H]([C@@H](C)O)NC1=O)O)O)O)O

CHEMBL1814827	CCCC(=O)CC(=O)N[C@H]1CCSC1=O
CHEMBL1823930	CCCC(=O)CC(=O)N[C@H]1CCSC1=O

CHEMBL1236208	CCCC[Sn](CCCC)CCCC
CHEMBL1903204	CCCC[Sn](CCCC)CCCC

CHEMBL456766	CC[C@H](C)[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](C)C(=O)N1
CHEMBL526725	CC[C@H](C)[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](C)C(=O)N1

CHEMBL1798008	CC[C@H](C)[C@@H](CN1Cc2cc(ccc2C[C@H]1C(=O)Nc1ccc(cc1)OC)OCC(=O)NO)NC(=O)CC(C)(C)C
CHEMBL1828919	CC[C@H](C)[C@@H](CN1Cc2cc(ccc2C[C@H]1C(=O)Nc1ccc(cc1)OC)OCC(=O)NO)NC(=O)CC(C)(C)C

CHEMBL1798007	CC[C@H](C)[C@@H](CN1Cc2cc(ccc2C[C@H]1C(=O)Nc1ccc(cc1)OC)OCC(=O)NO)NC(=O)OC(C)(C)C
CHEMBL1828918	CC[C@H](C)[C@@H](CN1Cc2cc(ccc2C[C@H]1C(=O)Nc1ccc(cc1)OC)OCC(=O)NO)NC(=O)OC(C)(C)C

CHEMBL1797983	CC[C@H](C)[C@@H](C(=O)N1Cc2cc(ccc2C[C@H]1C(=O)Nc1ccc(cc1)OC)OCC(=O)NO)NC(=O)OC(C)(C)C
CHEMBL1828917	CC[C@H](C)[C@@H](C(=O)N1Cc2cc(ccc2C[C@H]1C(=O)Nc1ccc(cc1)OC)OCC(=O)NO)NC(=O)OC(C)(C)C

CHEMBL1813060	C[C@@H]1CCCN1CCCOc1ccc(cc1)c1ccc(=O)n(c2ccccc2)n1
CHEMBL1829470	C[C@@H]1CCCN1CCCOc1ccc(cc1)c1ccc(=O)n(c2ccccc2)n1

CHEMBL1813057	C[C@@H]1CCCN1CCCOc1ccc(cc1)c1ccc(=O)n(C)n1
CHEMBL1823401	C[C@@H]1CCCN1CCCOc1ccc(cc1)c1ccc(=O)n(C)n1
CHEMBL1829336	C[C@@H]1CCCN1CCCOc1ccc(cc1)c1ccc(=O)n(C)n1
CHEMBL1835703	C[C@@H]1CCCN1CCCOc1ccc(cc1)c1ccc(=O)n(C)n1

CHEMBL1813052	C[C@@H]1CCCN1CCCOc1ccc(cc1)c1ccc(=O)[nH]n1
CHEMBL1829335	C[C@@H]1CCCN1CCCOc1ccc(cc1)c1ccc(=O)[nH]n1
CHEMBL1835702	C[C@@H]1CCCN1CCCOc1ccc(cc1)c1ccc(=O)[nH]n1

CHEMBL1201194	C[C@H]1[C@](C=O)([C@H]([C@@H](O1)O[C@H]1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1O)O)NC(=N)N)O)NC(=N)N)O[C@H]1[C@H]([C@@H]([C@H]([C@H](CO)O1)O)O)NC)O
CHEMBL1697850	C[C@H]1[C@](C=O)([C@H]([C@@H](O1)O[C@H]1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1O)O)NC(=N)N)O)NC(=N)N)O[C@H]1[C@H]([C@@H]([C@H]([C@H](CO)O1)O)O)NC)O

CHEMBL1207512	C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]1[C@H]([C@@H](OCCCO[C@H]2CCC[C@H](C2)OCCCO[C@@H]2[C@H]([C@@H]([C@@H]([C@H](CO)O2)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](CO)O2)O)O[C@]2(C[C@H]([C@H]([C@@H]([C@H]([C@H](CO)O)O)O2)NC(=O)C)O)C(=O)O)O)O[C@H]2[C@H]([C@@H]([C@@H]([C@H](C)O2)O)O)O)NC(=O)c2ccc3ccccc3c2)O[C@@H](CO)[C@@H]1O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](CO)O1)O)O[C@]1(C[C@H]([C@H]([C@H]([C@@H]([C@H](CO)O)O)O1)NC(=O)C)O)C(=O)O)O)NC(=O)c1ccc2ccccc2c1)O)O)O
CHEMBL1207541	C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]1[C@H]([C@@H](OCCCO[C@H]2CCC[C@H](C2)OCCCO[C@@H]2[C@H]([C@@H]([C@@H]([C@H](CO)O2)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](CO)O2)O)O[C@]2(C[C@H]([C@H]([C@@H]([C@H]([C@H](CO)O)O)O2)NC(=O)C)O)C(=O)O)O)O[C@H]2[C@H]([C@@H]([C@@H]([C@H](C)O2)O)O)O)NC(=O)c2ccc3ccccc3c2)O[C@@H](CO)[C@@H]1O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](CO)O1)O)O[C@]1(C[C@H]([C@H]([C@H]([C@@H]([C@H](CO)O)O)O1)NC(=O)C)O)C(=O)O)O)NC(=O)c1ccc2ccccc2c1)O)O)O

CHEMBL1199245	C[C@@H]1O[C@@H](C[S+]1[O-])[C@@H]1CCC[N+]1(C)C
CHEMBL541424	C[C@@H]1O[C@@H](C[S+]1[O-])[C@@H]1CCC[N+]1(C)C

CHEMBL1198594	C[C@H]1O[C@H](C[S+]1[O-])[C@@H]1CCC[N+]1(C)C
CHEMBL553241	C[C@H]1O[C@H](C[S+]1[O-])[C@@H]1CCC[N+]1(C)C

CHEMBL107898	CCNC(=O)C(C1N[C@@H](C(=O)NCCNC(=O)[C@H]2C(C)(C)SC(C(C(=O)NCC)NC(=O)Cc3ccccc3)N2)C(C)(C)S1)NC(=O)Cc1ccccc1
CHEMBL318329	CCNC(=O)C(C1N[C@@H](C(=O)NCCNC(=O)[C@H]2C(C)(C)SC(C(C(=O)NCC)NC(=O)Cc3ccccc3)N2)C(C)(C)S1)NC(=O)Cc1ccccc1

CHEMBL1343482	CC(=O)/C=C\1/N(c2ccccc2)C(=O)C(CC(=O)O)S1
CHEMBL1432254	CC(=O)/C=C\1/N(c2ccccc2)C(=O)C(CC(=O)O)S1

CHEMBL1808316	[C@H]1([C@H](C(=O)O[C@@H]1[C@@H](C(=O)O)O)O)O
CHEMBL1812595	[C@H]1([C@H](C(=O)O[C@@H]1[C@@H](C(=O)O)O)O)O

CHEMBL160464	CN1C([2H])CC[C@H]1c1ccccn1
CHEMBL347140	CN1C([2H])CC[C@H]1c1ccccn1

CHEMBL1795909	Cn1ccc(cc1=O)[C@H]1CCNC[C@@H]1C(=O)N(Cc1cc(CCCOC)cc(c1Cl)Cl)C1CC1
CHEMBL1824503	Cn1ccc(cc1=O)[C@H]1CCNC[C@@H]1C(=O)N(Cc1cc(CCCOC)cc(c1Cl)Cl)C1CC1

CHEMBL1823365	CN1CCC[C@@H]1CCn1ccc2ccc(cc12)NC(=N)c1cccs1.Cl
CHEMBL1835118	CN1CCC[C@@H]1CCn1ccc2ccc(cc12)NC(=N)c1cccs1.Cl

CHEMBL1802916	Cn1cc(cn1)c1cc2c(ccc3ccc(cc3c2=O)NS(=O)(=O)N(C)C[C@@H]2COCCO2)nc1
CHEMBL1822792	Cn1cc(cn1)c1cc2c(ccc3ccc(cc3c2=O)NS(=O)(=O)N(C)C[C@@H]2COCCO2)nc1

CHEMBL1814651	CN1C(=O)/C(=C\c2ccc(cc2)Cl)/SC1=S
CHEMBL1821748	CN1C(=O)/C(=C\c2ccc(cc2)Cl)/SC1=S

CHEMBL1814650	CN1C(=O)/C(=C\c2ccccc2)/SC1=S
CHEMBL1823805	CN1C(=O)/C(=C\c2ccccc2)/SC1=S

CHEMBL1796278	CN(C)c1cccc2c1cccc2S(=O)(=O)NC12CC3CC(CC(C3)C2)C1
CHEMBL1830324	CN(C)c1cccc2c1cccc2S(=O)(=O)NC12CC3CC(CC(C3)C2)C1

CHEMBL1198973	C[N+](C)(C)CCN[N+]1(C)CCCc2ccccc12
CHEMBL1608257	C[N+](C)(C)CCN[N+]1(C)CCCc2ccccc12

CHEMBL1482997	COc1ccc(cc1)C1C=CCC(CC(=O)N1Cc1ccccc1F)NC(=O)OCC1c2ccccc2c2ccccc12
CHEMBL1721767	COc1ccc(cc1)C1C=CCC(CC(=O)N1Cc1ccccc1F)NC(=O)OCC1c2ccccc2c2ccccc12

CHEMBL1512517	COc1ccc(cc1)C1C=CCC(CC(=O)N1Cc1cccc(c1)F)OCc1ccccc1
CHEMBL1730955	COc1ccc(cc1)C1C=CCC(CC(=O)N1Cc1cccc(c1)F)OCc1ccccc1

CHEMBL1591921	COc1ccc(cc1)C1C=CCN(CC(=O)N1Cc1cccc(c1)F)C(=O)OCC1c2ccccc2c2ccccc12
CHEMBL1722518	COc1ccc(cc1)C1C=CCN(CC(=O)N1Cc1cccc(c1)F)C(=O)OCC1c2ccccc2c2ccccc12

CHEMBL1469290	COc1ccc(cc1)C1C=CCN([C@H](Cc2ccccc2)C(=O)N1Cc1ccc(cc1)F)C(=O)c1ccccc1
CHEMBL1715046	COc1ccc(cc1)C1C=CCN([C@H](Cc2ccccc2)C(=O)N1Cc1ccc(cc1)F)C(=O)c1ccccc1

CHEMBL1814643	COc1cc(c(cc1/C=C/1\C(=O)NC(=S)S1)OC)O
CHEMBL1823808	COc1cc(c(cc1/C=C/1\C(=O)NC(=S)S1)OC)O

CHEMBL1801017	COc1cccc(c2cc(=O)c3ccccc3o2)c1OC
CHEMBL1835789	COc1cccc(c2cc(=O)c3ccccc3o2)c1OC

CHEMBL1673036	CSC(=S)NC([2H])c1c[nH]c2ccccc12
CHEMBL1673037	CSC(=S)NC([2H])c1c[nH]c2ccccc12
